word	hanja	syn	def	pos	level 	
가장	家長		Head of a household	1	C	
일어서다			To rise to one’s feet, stand up	2	C	
기원	起源		Origin	1	C	
기원전	紀元前		B.C.	1	C	
주	主	~ 고객	one’s master, ones employer	6	C	
주거	住居		residing,dwelling	1	C	
배	倍		Times, x-fold	1	C	
무사하다	無事-		Be safe, peaceful	4	C	
일시적	一時的		Of a day	1	C	
작은딸			Younger daughter	1	C	
작은아들			Younger son	1	C	
먹이			Food	1	C	
먹고살다			Make one’s living	2	C	
설득하다	說得-		Persuasion	2	C	
종	鐘		A bell	1	C	
원고	原稿		A manuscript	1	C	
강화하다	强化-		Strengthen	2	C	
끌리다			To be drawn or  pulled or  dragged	2	C	
서부	西部		The western part	1	C	
변경	變更		Change, alteration	1	C	
틀림없이			No mistaking it	3	C	
거리	距離		Distance	1	C	
무의미하다	無意味-		Be nonsense	4	C	
보수	補修		mending,repair	1	C	
보수	保守		Conservation	1	C	
보수적	保守的		Conservative	1	C	
신고하다	申告-		To state, declare	2	C	
시중	市中		In the city	1	C	
교양	敎養		Culture or  education	1	C	
제도적	制度的		Systematic	1	C	
진찰	診察		A medical diagnosis, investigation	1	C	
경계	境界		Boundary	1	C	
스튜디오		studio	Studio	1	C	
부지런히			Diligently	3	C	
열정	熱情		Passion	1	C	
성	性		a sex (male or female), a sexual gender	1	C	
성	城		castle,fortress	1	C	
성경	聖經		The Bible	1	C	
비극	悲劇		A tragedy	1	C	
활발히	活潑-		briskly,actively	3	C	
활발해지다	活潑-		To become lively	2	C	
이중	二重		duplication,double	1	C	
미사일		missile	Missile	1	C	
행하다	行-		To do, act, behave	2	C	
권위	權威		1) Authority or  power  2) dignity or  prestige	1	C	
절	節		clause,paragraph	1	C	
절대	絶對		Absoluteness	1	C	
다방	茶房		Tea room	1	C	
철저히	徹底-		Thoroughly	3	C	
철저하다	徹底-		thoroughness,cleanliness	4	C	
의논	議論		consultation,conference	1	C	
의논하다	議論-		To consult,confer with,  talk over a matter	2	C	
포근하다			To be soft and comfortable, downy	4	C	
차마			For all the world	3	C	
웬만하다			To be just only barely passable, fairly good	4	C	
원장	院長		The chief/head (of a 학원)	1	C	
자신감	自信感		Self-confidence	1	C	
강변	江邊		A riverside	1	C	
구조	構造		Construction or  structure	1	C	
외면하다	外面-		Outward appearance	2	C	
싸구려			cheap,inferior (a bargain)	1	C	
말리다		싸움을 ~	Make stop	2	C	
말리다		빨래를 ~	Dry sth	2	C	
사실상	事實上		Actually, in truth	3	C	
형편	形便		The situation, the state of things (esp. financial)	1	C	
안기다		안다'의 사동사	to be embraced by sb (in their arms)	2	C	
줄거리			A stalk, a stem	1	C	
슬쩍			Secretly, on the sly, stealthily	3	C	
언덕			A hill	1	C	
언론	言論		A speech, discussion	1	C	
언어	言語		language,speech	1	C	
파다			To dig	2	C	
얼마간	-間		Some, somewhat	1	C	
낭비	浪費		Waste	1	C	
생활비	生活費		Cost of living	1	C	
괴롭히다			Afflict or  worry	2	C	
달다		무게를 ~	To hang	2	C	
싹			A bud,sprout	3	C	
타락	墮落		depravity,corruption,degradation	1	C	
감동적	感動的		Sensational	1	C	
감독	監督		The director	1	C	
보라색	-色		Purple	1	C	
행사	行使		Use, exercise	1	C	
전환	轉換		To exchange, convert, change	1	C	
전환하다	轉換-		To exchange, to convert, to change over	2	C	
분리	分離		separation,segration	1	C	
분리되다	分離-		To be segregated	2	C	
분리하다	分離-		To separate, break away from	2	C	
멍멍			A bruise	3	C	
마디			A word, a tune, a song,  a paragraph	1	C	
비추다			(1) Shed, throw light on (2) to reflect in the mirror	2	C	
김		~이 서리다	1) Steam 2) scent, aroma	1	C	
취재	取材		Selection, picking out of news articles (by a reporter)	1	C	
대략	大略		an outline, summary (2) generally, on the whole	3	C	
대량	大量		A large quantity	1	C	
상대성	相對性		Relativity	1	C	
상대적	相對的		relatively,correlatively	1	C	
상대편	相對便		The other party	1	C	
연극	演劇		drama,a play	1	C	
연기	延期		postponement,deferment	1	C	
시	詩		Poetry, lines of verse	1	C	
약점	弱點		A weak point, a vulnerable point	1	C	
제거하다	除去-		exclusion,removal	2	C	
야간	夜間		The night time	1	C	
야단	惹端		A clamro, uproar 2) a scolding	1	C	
공개	公開		opening to the public, making public	1	C	
공격	攻擊		Attack	1	C	
공공	公共		The public or  the common	1	C	
실		~을 감다	Thread (to wind thread)	1	C	
실감	實感		Actual feeling	1	C	
실로	實-		really,indeed	3	C	
도달하다	到達-		Arrival	2	C	
녹다			To melt	2	C	
맘		마음	Heart	1	C	
맘대로		마음대로	As you want	3	C	
연락	連絡		Connection, communication	1	C	
애		~가 타다	Troubles, worries	1	C	
수입품	輸入品		An imported product	1	C	
수입되다	輸入-		To be imported	2	C	
지원	支援		helping, supporting, aiding	1	C	
지원하다	支援-		To desire, aspire, hence to apply for [e.g. a job] or volunteer for sth	2	C	
대가	代價		A price, cost, charge, consideration, purchase money, value	1	C	
궁극적	窮極的		Finally or in the end, 마지막으로	1	C	
보살피다			Take care of	2	C	
얼핏		얼핏 보다	at a momentary glance or intermittently appearing (e.g. catch a fleeting glimpse of)	3	C	
인체	人體		The human body	1	C	
반발	反撥		Repulsion, a backlash	1	C	
감싸다			1) wrap up or  tuck in 2) to protect or  defend	2	C	
보편적	普遍的		Universal	1	C	
간부	幹部		The leaders (cadre, exec, executive, management)	1	C	
엄청나다			To be absurd,wild,terribly large	4	C	
잦다		왕래가 ~	Be frequent, incessant	4	C	
면담	面談		An interview	1	C	
다짐하다			Pledge, vow, swear	2	C	
상반기	上半期		The first,upper half	1	C	
감다		실을 ~	Wind up	2	C	
주관적	主觀的		Subjective	1	C	
퍼지다			Spread out, get broader	2	C	
꺾다			Break off or  snap off	2	C	
의욕	意欲		volition,will,desire	1	C	
독특하다	獨特-		Unique, characteristic, distinctive, peculiar, specific	4	C	
짜다		관을 ~	Form, organize	2	C	
짜다		빨래를 ~	Squeeze, press out	2	C	
계층	階層		A class or  social stratum	1	C	
건조	乾燥		Dryness or  aridity	1	C	
건조하다	乾燥-		Ry or  arid or  become dry	4	C	
인재	人材		A man of ability	1	C	
거듭			Again or  over and over	3	C	
그리로			Over there	3	C	
그리움			Yearning or  affection	1	C	
그리하여			And then or  and so or  and now	3	C	
배치	配置		Arrangement	1	C	
단순	單純		Simplicity	1	C	
소위	所謂		What is called for	3	C	
유발하다	誘發-		To induce, bring about, cause	2	C	
도	度		Degrees (temperature)	5	C	
도	道	전국 각 ~	Road	1	C	
예의	禮儀		Courtesy, politeness	1	C	
반대편	反對便		The opposite side	1	C	
건드리다			1) touch or  jog  2) irritate or  vex	2	C	
소홀히	疏忽-		carelessly,indifferently,neglectfully	3	C	
줄곧			All the time, all through, repeatedly, constantly	3	C	
노동	勞動		Labor, work	1	C	
정당	政黨		A political party	1	C	
청춘	靑春		youth,the springtime of life	1	C	
붙들다			catch,seize,grasp	2	C	
만만하다		대적할 만함	Be soft, tender ; to be easy to handle, deal with	4	C	
찌꺼기			drugs,sediments,remnants (tea grounds)	1	C	
장인	丈人		A man’s father in law, the wife`s father	1	C	
한결			Stands out conspicuously, especially	3	C	
용도	用途		use,service	1	C	
깡패	-牌		Gangster	1	C	
삼가다			Be discreet,take care of ; to abstain (refrain) o.s. from doing	2	C	
사모님	師母-		Older more respected ajuma	1	C	
기여	寄與		Contribution or  service	1	C	
기여하다	寄與-		Contribute or  add much to	2	C	
내외	內外	안팎	The interior and exterior	1	C	
내외	內外	남녀	Men and woman, husband and wife	1	C	
보상	補償		Compensation	1	C	
처리	處理		handling,treatment	1	C	
출국	出國		Leaving a country	1	C	
대사	大使		an ambassador	1	C	
대사	臺詞		Speech, dialogue	1	C	
대장	圖章		A seal, stamp	1	C	
체육관	體育館		Gymnasium	1	C	
체계적	體系的		Systematic, organizational	1	C	
연합	聯合		Combination, federacy, union	1	C	
관광버스	觀光-	觀光bus	Tourist bus	1	C	
협력	協力		Cooperation, cooperate with	1	C	
사전	事前		beforehand,in advance	1	C	
실정	實情		The actual situation	1	C	
감수성	感受性		Receptivity or  susceptibility	1	C	
참고하다	參考-		To refer, consult	2	C	
초기	初期		The early days, the initial period	1	C	
초대	初代		The first generation, the founder	1	C	
고요하다			Be quiet or  silent or  still	4	C	
제약	制約		A condition,restriction	1	C	
수행하다	遂行-		Accomplishment	2	C	
평화롭다	平和-		To be peaceful	4	C	
체력	體力		Physical strength	1	C	
멎다			Stop	2	C	
문화재	文化財		Cultural assets	1	C	
대여섯			About five or six	6	C	
유물	遺物		A relic, cultural remains	1	C	
가로등	街路燈		A street light	1	C	
가로수	街路樹		A roadside tree	1	C	
아예			From the very first, from the very beginning	3	C	
자부심	自負心		Pride	1	C	
실리다		싣다'의 피동사	To be printed,recorded; to be loaded onto a truck (luggage)	1	C	
성립되다	成立-		To be concluded, formed	2	C	
성립하다	成立-		To exist, to come into being	2	C	
감추다			Hide or  conceal	2	C	
전기	傳記		a biography	1	C	
전기	前期		the former period/term	1	C	
지능	知能		intelligence,intellect, raw intelligence	1	C	
성당	聖堂		A church	1	C	
풍습	風習		customs,manners,practices ; a ritual, rituals	1	C	
광경	光景		A spectacle or  a sight	1	C	
참새		동물	A sparrow	1	C	
짚다			Feel, examine	2	C	
침착하다	沈着-		Self-possession, composure	4	C	
이력서	履歷書		Curriculum vitae, a resume (for a job)	1	C	
수동적	受動的		Passively	1	C	
약수	藥水		Medicinal water, mineral water	1	C	
깔다			to pave (a road), lay down a floor, spread a blanket etc.	2	C	
개발되다	開發-		To be developed or  exploited	2	C	
기법	技法		Techniques	1	C	
품질	品質		The quality of the article ( but not the article itself)	1	C	
사례	事例		thanks,gratitude	1	C	
일정하다	一定-		To be regular, established, uniform ; changeless, constant, certain, definite ; invariable (mathematics)	4	C	
선정하다	選定-		select,choose	2	C	
편의	便宜		Convenience, expediency	1	C	
편의점	便宜店		Convenient store	1	C	
신속하다	迅速-		Be quick,rapid,speedy	4	C	
공통	共通		Commonness	1	C	
공통적	共通的		Commonly	1	C	
공통점	共通點		A common point or  a common feature	1	C	
공통되다	共通-		To be common	2	C	
확장	擴張		expansion, enlargement	1	C	
관점	觀點		A point of view or a standpoint/outlook	1	C	
단위	單位		A unit, a monad	1	C	
인도	보도		pavement,sidewalk	1	C	
조정	調整		regulation,control,coordination	1	C	
조정하다	調整-		To regulate,adjust,coordinate	2	C	
성숙하다	成熟-		to ripen, to mature	2	C	
마련			planning, making arrangements ; provisions, preparations	1	C	
신규	新規		A new regulation, a new project, sth new on a big scale ; work being done anew	1	C	
설문	設問		questions like those on a questionnaire	1	C	
정비	整備		maintaining equipment in good working order	1	C	
장비	裝備		equipment,fittings	1	C	
자원	資源		Resources	1	C	
기기	機器		Machinery and tools	1	C	
도입	導入		introduction, invitation	1	C	
적용	適用		Application	1	C	
적용되다	適用-		To be applied	2	C	
반영하다	反映-		Reflect, be reflected	2	C	
깨달음			Realization	1	C	
깨소금			Powdered sesame mixed with salt	1	C	
깨우다			To wake up or awaken	2	C	
인정되다	認定-		To be recognized	2	C	
인정받다	認定-		To receive recognition	2	C	
인정하다	認定-		To acknowledge,authorize	2	C	
초청	招請		An invitation	1	C	
초청하다	招請-		To invite	2	C	
조기	早期		An early stage,period	1	C	
사업가	事業家		Businessman	1	C	
사업자	事業者		Businessman	1	C	
위주	爲主		Put first in importance	1	C	
추진	推進		Propulsion, drive	1	C	
추진하다	推進-		To propel, drive forward	2	C	
확산되다	擴散-		To get diffused	2	C	
영업	營業		business, doing business	1	C	
확정	確定		decision,settlement	1	C	
담당	擔當		Charge, undertaking	1	C	
담당자	擔當者		Person in charge	1	C	
소박하다	素朴-		simple, naive, ingenuous	1	C	
일체	一切		All, everything,the whole	1	C	
확보	確保		security,insurance	1	C	
파악하다	把握-		Grasp, seize, understand	2	C	
가치	價値		Price	1	C	
가치관	價値觀		one’s values or sense of values, a value system	1	C	
예측하다	豫測-		To predict, forecast	2	C	
으레			customarily,habitually	3	C	
귀하다	貴-		1) noble or  high  2) dear  3) lovable or  precious	4	C	
안팎			The interior and exterior, both sides	1	C	
엄숙하다	嚴肅-		Seriousness, solemnity ; being grave, serious	4	C	
다지다			Make sure, to harden oneself, firm up one\\\\`s will	2	C	
한창			The height, summit , the top	3	C	
채점	採點		marking,grading,scoring	1	C	
나들이			Going out, an outing ; making a short visit to sb or somewhere	1	C	
늘어놓다			(1) Scatter about haphazardly ; (2) 으로 늘어놓다  to arrange, place in order	2	C	
지름길			A shortcut	1	C	
무려	無慮		As many as, no less  than	3	C	
인	人		A person	1	C	
인격	人格		Personality, character	1	C	
인공	人工		Art, human skill	1	C	
인근	隣近		The neighborhood	1	C	
밀리다		방세가 ~	to be left undone, to be late in making a payment (to fall into arrears) (2) to be pushed, shoved	2	C	
아울러			And, both together	3	C	
연관	聯關		a connection, a grouping together, relationships	1	C	
대처하다	對處-		Disposal, treatment	2	C	
줄어들다			Dwindle away	2	C	
영상	映像		An image [picture], reflection (moving pictures, movies)	1	C	
양식	洋食		raising,farming,culture	1	C	
양식	樣式		A mode, a style, an order, amodality	1	C	
어찌		어찌 할 수 없는	How, in what way, by what means	3	C	
어찌나			extremely,quite,awfully	3	C	
어찌하다			Be subject to an attack of vertigo (figuratively), to not know what the hell is going on or what to do.	2	C	
한겨울			Midwinter, the dead of winter	1	C	
짐작	斟酌		guess,conjecture	1	C	
부정	不正		injustice,wrongfulness	1	C	
부정적	否定的		negative, contradicting sth else,  not positive	1	C	
곧다			Be straight or upright or  erect	4	C	
구르다		바위가 ~	Roll over	2	C	
셈			An intention,design,purpose	5	C	
미루다			Postpone ; (2) to guess, infer and make an educated guess	2	C	
농사일	農事-		Farming	1	C	
농사짓다	農事-		To do farming	2	C	
수시로	隨時-		On demand, per the demand of the occasion ; all the time, at any time	3	C	
약		~이 오르다	Get angry,take offense	1	C	
알아주다			acknowledge,recognize, appreciate	2	C	
분포하다	分布-		Distribution	2	C	
미만	未滿		under,below ; less than	1	C	
평	坪		a Pyeong, a square area about 2 square meters	5	C	
평	評		A criticism	1	C	
평가	評價		Evaluation, appraisal	1	C	
평균	平均		Average	1	C	
가령	假令		1) For example 2) supposing or admitting	3	C	
다가서다			Step up, go near to, come closer	2	C	
곧장			Directly or  straightforwardly ; to do something straight away	3	C	
바람직하다			Be desirable, advisable, to be appropriate, good	4	C	
지켜보다			Watch, stare at ( wait on some situation)	2	C	
절차	節次		process,formalities; 수속	1	C	
간혹	間或		Occasionally or at times	3	C	
그나마			Even though or  nevertheless	3	C	
행위	行爲		An act, deed, behavior	1	C	
조르다		요구하다	To tease, urge sb	2	C	
능동적	能動的		Activity ; voluntary, of its own nature	1	C	
불리다		물에 ~	soak,steep	2	C	
불리하다	不利-		to be disadvantageous,unfavorable to/for	4	C	
착각	錯覺		Hallucination, illusion	1	C	
착각하다	錯覺-		To misunderstand, to deceive oneself, to be having illucinations	2	C	
종종	種種	 ~ 놀러 오세요	A variety of things	3	C	
개성	個性		Individuality or personality	1	C	
보완하다	補完-		to supplement and make complete, to complement sth	2	C	
홀로			Alone, by oneself	3	C	
걸치다			1) put a thing over or across 2) to range from A to B	2	C	
바탕			Natural disposition ; to go all out in a fight, 아주 크게 싸우다 ; the background	1	C	
설사	設使		Diarrhea	3	C	
자리		~를 깔다	A spot at a table	1	C	
암시	暗示		A hint, suggestion	1	C	
고소하다		맛이 ~	Taste of sesame oil or  taste of a nut	4	C	
강의	講義		A lecture or  discourse	1	C	
강의하다	講義-		To give a lecture	2	C	
어쩌다가			By chance, accident ; sometimes	3	C	
주저앉다			Sit down, plump down	2	C	
간편하다	簡便-		Simplicity or  convenience	4	C	
환하다			To be clear, unobstructed ; to be light, bright (opp. 어둡다)	4	C	
흐리다		물을 ~	Be muddy, cloudy ;  with a tint of	2	C	
근본적	根本的		foundational, fundamental	1	C	
찬성하다	贊成-		To approve, support (a plan)	2	C	
문득			Suddenly	3	C	
먹다		귀를 ~	Go deaf	2	C	
나르다			to move a long or semi-long distance (not just within a room); Carry, convey, transport	2	C	
비기다			End in a tie, to be even-even.  Same as 무승부를 기록하다	2	C	
밝혀내다			To find out	2	C	
매달리다			Be suspended, to be hanging down (from) ; to stick to a job, to persevere	2	C	
불가피하다	不可避-		Inevitable, unavoidable	4	C	
쩔쩔매다			To be at a loss, be confused	2	C	
처녀	處女		A virgin, a young maiden	1	C	
쫓겨나다			Chase away ; to fire from your job	2	C	
깨닫다			to realize sth	2	C	
붐비다			Be congested,crowded ; to be full of	2	C	
